mol_idx,smiles,n_atoms,k_requested,n_partitions,score,adjusted_score,connectivity_penalty,within_frac,between_frac,higher_frac,prediction,atom_baseline,validation_passed,validation_error,strategy,method,contribution_setting,is_greedy_random,is_greedy_distance,is_metropolis_hastings,is_greedy,is_optimized
4,O=C1CC2(CC1O2)C#C,15,5,5,0.9823276300801648,0.9823276300801648,0.0,0.9786734340375584,0.007308392085130884,0.01401817387724917,-1585.2289793332293,0.0,True,1.4343270177842348e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.9794370995025051,0.9794370995025051,0.0,0.9625894300813566,0.033695338842220104,0.0037152310763656463,-1638.6151914305615,0.0,True,6.937982652434522e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
6,O=CC1OCC11CCO1,17,5,5,0.9892871359164871,0.9598753712106047,0.29411764705882354,0.9819192617537453,0.014735748325405279,0.0033449899207906035,-1653.7687905893724,0.0,True,4.1246456591223956e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
7,CC12COCC1(C)C2O,21,5,5,0.9923544670158098,0.9733068479681907,0.19047619047619047,0.9889852735305775,0.006738386970397955,0.004276339498974566,-1980.9096562034208,0.0,True,3.4434736798497097e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
8,CNC(=O)CC1CN1,18,5,5,0.9918935140390687,0.9585601807057353,0.3333333333333333,0.9865688568115882,0.010649314454881317,0.002781828733470895,-1669.6283676037929,0.0,True,0.0,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.9749105272635568,0.9624105272635568,0.125,0.9570243940112085,0.035772266504616713,0.007203339484115073,-1618.1339928096172,0.0,True,2.810319497069855e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
10,COC12C(C)C1CC2C,23,5,5,0.9800104260602837,0.9539234695385446,0.2608695652173913,0.9721064430986756,0.015807965923156368,0.012085590978123138,-2142.2303783647435,0.0,True,1.0613875974291129e-15,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.9859080053994774,0.9559080053994774,0.3,0.980394080922098,0.011027848954689544,0.008578070123160505,-1884.4887779695775,0.0,True,4.826214474743677e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.9892547185863587,0.9892547185863587,0.0,0.9878040830713137,0.0029012710300037664,0.009294645898617863,-1522.078526748084,0.0,True,0.0,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
13,CCCC1=NC=NN=N1,17,5,5,0.9912605477595781,0.9794958418772252,0.11764705882352941,0.9882712084389069,0.005978678641261408,0.005750112919771065,-1633.5341333303422,0.0,True,1.391912607174382e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.9874943290514366,0.9874943290514366,0.0,0.9808979512200341,0.01319275566271564,0.005909293117183125,-1468.7092323270667,0.0,True,3.0962381176423727e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
15,OC12C=CC3OC1C2O3,15,5,5,0.9910480335612011,0.9910480335612011,0.0,0.9886939898541098,0.004708087414096325,0.006597922731729349,-1539.7034466654081,0.0,True,0.0,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
16,CCC(COC=N)=NO,19,5,5,0.9894718800107473,0.9421034589581156,0.47368421052631576,0.9877485455127455,0.003446668995927414,0.00880478549127005,-1737.5095308442717,0.0,True,1.3086182919108136e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.9886934145867879,0.9744077003010737,0.14285714285714285,0.9863167011382742,0.004753426896939629,0.00892987196472046,-1500.7105462489424,0.0,True,1.5151068006521456e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.9897474885941278,0.9897474885941278,0.0,0.9838697564836113,0.011755464220948312,0.004374779295376948,-1543.56841988232,0.0,True,4.4191175301555866e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.9917971047038444,0.9800323988214915,0.11764705882352941,0.9891964375733642,0.005201334260881675,0.005602228165695085,-1678.2201106753193,0.0,True,1.3548501415092854e-16,Greedy-Random (k=5),Greedy-Random,with_single_atom_contributions,True,False,False,True,True
0,CC1=C(N)C=NO1,13,5,5,0.9872325053199525,0.9872325053199525,0.0,0.982850594273338,0.008763822093124858,0.00838558363345904,-1261.5773353406917,0.0,True,5.406890304869291e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
1,CC#CC1CC(C)C1O,21,5,5,0.9874700553699651,0.9874700553699651,0.0,0.981745652171335,0.0114488063971951,0.0068055414314210985,-2019.579175708967,0.0,True,3.377540403139708e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
2,C1OC11C2C3CN2C13,15,5,5,0.9858755874361854,0.9858755874361854,0.0,0.9814287375338792,0.008893699804520585,0.009677562661531249,-1432.333978567099,0.0,True,7.937173831157726e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
3,C1NC2C3COCC12O3,18,5,5,0.9831235622542139,0.9831235622542139,0.0,0.9714161567188715,0.023414811070610157,0.005169032210462217,-1709.9491432050593,0.0,True,7.978260979751904e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
4,O=C1CC2(CC1O2)C#C,15,5,5,0.9842771318320934,0.9842771318320934,0.0,0.9777384775457411,0.01307730857262175,0.009184213881574997,-1585.2289793332293,0.0,True,4.3029810533527043e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.9948277376855491,0.9948277376855491,0.0,0.992440983486323,0.004773508398371185,0.0027855081152450343,-1638.6151914305615,0.0,True,6.937982652434522e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
6,O=CC1OCC11CCO1,17,5,5,0.9924278698927603,0.9924278698927603,0.0,0.9873375519478438,0.010180635889753943,0.002481812162342868,-1653.7687905893724,0.0,True,2.7497637727482635e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
7,CC12COCC1(C)C2O,21,5,5,0.9889826481680988,0.9889826481680988,0.0,0.9846424701658527,0.008680356004425831,0.006677173829671877,-1980.9096562034208,0.0,True,4.591298239799613e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
8,CNC(=O)CC1CN1,18,5,5,0.9932228864546891,0.9932228864546891,0.0,0.9895252282022848,0.0073953165047298056,0.0030794552929262805,-1669.6283676037929,0.0,True,1.3618220668443674e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.9875531082859527,0.9875531082859527,0.0,0.9833363137030486,0.008433589165727439,0.00823009713116348,-1618.1339928096172,0.0,True,2.810319497069855e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
10,COC12C(C)C1CC2C,23,5,5,0.988961291421532,0.988961291421532,0.0,0.9844512063459521,0.009020170151098874,0.0065286235029033066,-2142.2303783647435,0.0,True,8.491100779432902e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.9895429729327793,0.9895429729327793,0.0,0.9826920870540594,0.013701771757370185,0.003606141188518323,-1884.4887779695775,0.0,True,3.619660856057758e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.9865916770918092,0.9865916770918092,0.0,0.9771658337935895,0.018851686596354656,0.003982479609992254,-1522.078526748084,0.0,True,0.0,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
13,CCCC1=NC=NN=N1,17,5,5,0.9869989375043549,0.9869989375043549,0.0,0.980932741792426,0.012132391423777658,0.006934866783736229,-1633.5341333303422,0.0,True,1.391912607174382e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.9728358621686798,0.9728358621686798,0.0,0.9659121596312374,0.01384740507479768,0.020240435293899586,-1468.7092323270667,0.0,True,3.0962381176423727e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
15,OC12C=CC3OC1C2O3,15,5,5,0.9735410336442302,0.9735410336442302,0.0,0.9640819992779361,0.018918068732504803,0.0169999319894965,-1539.7034466654081,0.0,True,1.476736808868284e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
16,CCC(COC=N)=NO,19,5,5,0.991161822115881,0.991161822115881,0.0,0.9858894341828572,0.01054477586597133,0.0035657899511143485,-1737.5095308442717,0.0,True,1.3086182919108136e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.9764454516122282,0.9764454516122282,0.0,0.9666883365180755,0.019514230188219156,0.01379743329364065,-1500.7105462489424,0.0,True,4.545320401956438e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.9939829386520777,0.9939829386520777,0.0,0.9907131931441862,0.006539491015696927,0.002747315840052504,-1543.56841988232,0.0,True,4.4191175301555866e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.9936157063336419,0.9936157063336419,0.0,0.9916682610971966,0.0038948904728114816,0.004436848429932555,-1678.2201106753193,0.0,True,1.3548501415092854e-16,Greedy-Distance (k=5),Greedy-Distance,with_single_atom_contributions,False,True,False,True,True
0,CC1=C(N)C=NO1,13,5,5,0.9908957793686434,0.9908957793686434,0.0,0.9882019460337415,0.005387666669699061,0.0064103872964809995,-1261.5773353406917,0.0,True,1.8022967682897638e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
1,CC#CC1CC(C)C1O,21,5,5,0.9979067523256289,0.9979067523256289,0.0,0.9966774293303289,0.0024586459905340708,0.0008639246790875558,-2019.579175708967,0.0,True,4.503387204186277e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
2,C1OC11C2C3CN2C13,15,5,5,0.9957139932248421,0.9957139932248421,0.0,0.9926089404153201,0.006210105618950847,0.0011809539656592637,-1432.333978567099,0.0,True,9.524608597389272e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
3,C1NC2C3COCC12O3,18,5,5,0.9960153250309939,0.9960153250309939,0.0,0.9947491192076532,0.00253241164660331,0.0027184691456851023,-1709.9491432050593,0.0,True,9.307971143043888e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
4,O=C1CC2(CC1O2)C#C,15,5,5,0.9950961534682757,0.9950961534682757,0.0,0.9920346015107185,0.006123103915030846,0.0018422945741879179,-1585.2289793332293,0.0,True,0.0,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
5,CC1N2CC2(C#C)C1=O,16,5,5,0.9953162147490264,0.9953162147490264,0.0,0.9912545689035686,0.008123291690834698,0.000622139405535963,-1638.6151914305615,0.0,True,2.7751930609738085e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
6,O=CC1OCC11CCO1,17,5,5,0.9964332746922256,0.9964332746922256,0.0,0.9940359925469726,0.004794564290425706,0.0011694431625414719,-1653.7687905893724,0.0,True,1.0999055090993054e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
7,CC12COCC1(C)C2O,21,5,5,0.9967737848484967,0.9967737848484967,0.0,0.9955326403655441,0.0024822889658379023,0.0019850706685675995,-1980.9096562034208,0.0,True,5.739122799749517e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
8,CNC(=O)CC1CN1,18,5,5,0.9932228864546891,0.9932228864546891,0.0,0.9895252282022848,0.0073953165047298056,0.0030794552929262805,-1669.6283676037929,0.0,True,1.3618220668443674e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
9,CC12C3C(CN13)OC2=O,16,5,5,0.9933097717605549,0.9933097717605549,0.0,0.9887843761374752,0.009050791246078545,0.0021648326163856524,-1618.1339928096172,0.0,True,4.2154792456047825e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
10,COC12C(C)C1CC2C,23,5,5,0.9972017509637711,0.9972017509637711,0.0,0.9946459578051815,0.005111586317117149,0.00024245587765494875,-2142.2303783647435,0.0,True,1.910497675372403e-15,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
11,CC1C2CC2(C)C1=NO,20,5,5,0.993627999186486,0.993627999186486,0.0,0.9910120301445888,0.005231938083723901,0.0037560317716344885,-1884.4887779695775,0.0,True,4.826214474743677e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
12,NC(C#C)(C#N)C1CO1,15,5,5,0.9929196888105923,0.9929196888105923,0.0,0.9881280283800858,0.009583320860926756,0.0022886507589225925,-1522.078526748084,0.0,True,2.9876733880347196e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
13,CCCC1=NC=NN=N1,17,5,5,0.9937392690506139,0.9937392690506139,0.0,0.991390420314357,0.0046976974724331055,0.003911882213149241,-1633.5341333303422,0.0,True,6.959563035871911e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
14,O=CC1=CC(=O)C(=O)C1,13,5,5,0.9907518937405829,0.9907518937405829,0.0,0.9851492403353079,0.011205306810460261,0.0036454528541644566,-1468.7092323270667,0.0,True,1.5481190588211863e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
15,OC12C=CC3OC1C2O3,15,5,5,0.9888536257709811,0.9888536257709811,0.0,0.9857189237574082,0.00626940402706135,0.008011672215467055,-1539.7034466654081,0.0,True,2.953473617736568e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
16,CCC(COC=N)=NO,19,5,5,0.9936641650402849,0.9936641650402849,0.0,0.9898677646743316,0.007592800731830278,0.0025394345937808606,-1737.5095308442717,0.0,True,2.617236583821627e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
17,N#CC12OCC(O1)C=C2,14,5,5,0.9902434501724056,0.9902434501724056,0.0,0.9825553634697074,0.015376173405307643,0.002068463124918508,-1500.7105462489424,0.0,True,1.5151068006521456e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
18,NC(=O)C(=O)C(O)CO,16,5,5,0.9926087824145219,0.9926087824145219,0.0,0.9870494499149863,0.011118664998985575,0.0018318850859639904,-1543.56841988232,0.0,True,7.365195883592644e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
19,CC1=NCC(O1)C(N)=O,17,5,5,0.9958359392161058,0.9958359392161058,0.0,0.9929515610554887,0.0057687563211553826,0.001279682623296681,-1678.2201106753193,0.0,True,1.3548501415092854e-16,Metropolis-Hastings (k=5),Metropolis-Hastings,with_single_atom_contributions,False,False,True,False,True
0,CC1=C(N)C=NO1,13,6,6,0.9635603173332266,0.9635603173332266,0.0,0.9452960158657603,0.03652860293483429,0.018175381199331608,-1261.5773353406917,0.0,True,7.209187073159055e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
1,CC#CC1CC(C)C1O,21,6,6,0.9851679244581614,0.9851679244581614,0.0,0.9780323870162089,0.014271074883840286,0.007696538099902262,-2019.579175708967,0.0,True,4.503387204186277e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
2,C1OC11C2C3CN2C13,15,6,6,0.9536141966431645,0.9536141966431645,0.0,0.9355164165306106,0.036195560225024806,0.028288023244302383,-1432.333978567099,0.0,True,0.0,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
3,C1NC2C3COCC12O3,18,6,6,0.9533287499783211,0.9533287499783211,0.0,0.9400340092953571,0.026589481365856035,0.03337650933873302,-1709.9491432050593,0.0,True,3.989130489875952e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
4,O=C1CC2(CC1O2)C#C,15,6,6,0.9413182050234824,0.9413182050234824,0.0,0.9266961499071805,0.02924411023252635,0.04405973986023512,-1585.2289793332293,0.0,True,1.4343270177842348e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
5,CC1N2CC2(C#C)C1=O,16,6,6,0.9784909763086008,0.9784909763086008,0.0,0.9717528940000105,0.013476164617102084,0.014770941382828568,-1638.6151914305615,0.0,True,2.7751930609738085e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
6,O=CC1OCC11CCO1,17,6,6,0.9749442086894994,0.9749442086894994,0.0,0.9629240639627561,0.024040289453410614,0.013035646583776248,-1653.7687905893724,0.0,True,2.7497637727482635e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
7,CC12COCC1(C)C2O,21,6,6,0.9674623654560471,0.9674623654560471,0.0,0.9598675230372842,0.015189684837461508,0.02494279212520599,-1980.9096562034208,0.0,True,1.1478245599499032e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
8,CNC(=O)CC1CN1,18,6,6,0.9845722777406248,0.9845722777406248,0.0,0.9747816569701975,0.01958124154077824,0.005637101488966823,-1669.6283676037929,0.0,True,1.3618220668443674e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
9,CC12C3C(CN13)OC2=O,16,6,6,0.9612719291281909,0.9612719291281909,0.0,0.9482371487471275,0.026069560762049256,0.025693290490765065,-1618.1339928096172,0.0,True,2.810319497069855e-16,Distance (k=6),Distance,with_single_atom_contributions,False,False,False,False,False
